Date,Open,High,Low,Close,Adj Close,Volume
2011-02-24,60.470001,60.500000,60.029999,60.250000,44.371971,11766700
2011-02-25,59.919998,59.950001,59.360001,59.639999,44.319969,11863700
2011-02-28,59.930000,61.450001,59.770000,61.439999,45.657597,20031000
2011-03-01,61.250000,61.500000,60.599998,60.700001,45.107677,14035300
2011-03-02,60.500000,60.930000,60.360001,60.810001,45.189419,10264600
2011-03-03,61.119999,61.200001,60.810001,61.049999,45.367767,7802700
2011-03-04,61.290001,61.290001,60.340000,61.060001,45.375210,11432700
2011-03-07,61.090000,61.099998,60.299999,60.400002,44.884739,9584000
2011-03-08,60.480000,60.990002,60.340000,60.709999,45.115116,8881800
2011-03-09,60.740002,61.060001,60.320000,60.400002,44.884739,10082600
2011-03-10,60.139999,60.299999,59.400002,59.610001,44.297665,14852300
2011-03-11,59.240002,59.869999,59.110001,59.689999,44.357121,10426600
2011-03-14,59.490002,59.490002,58.919998,59.130001,43.940968,11775000
2011-03-15,58.790001,58.840000,58.020000,58.480000,43.457947,16016800
2011-03-16,58.570000,58.570000,57.500000,57.660000,42.848568,16995600
2011-03-17,58.209999,58.380001,57.900002,58.130001,43.197845,12456000
2011-03-18,58.560001,58.689999,58.099998,58.570000,43.524818,14371900
2011-03-21,58.669998,59.160000,58.669998,58.830002,43.718052,10692700
2011-03-22,58.799999,59.150002,58.700001,58.790001,43.688309,10151800
2011-03-23,58.720001,58.889999,58.500000,58.720001,43.636288,9899800
2011-03-24,58.980000,59.080002,58.730000,59.029999,43.866650,8655800
2011-03-25,59.009998,59.090000,58.650002,58.980000,43.829498,8077400
2011-03-28,58.980000,59.299999,58.980000,59.240002,44.022717,8382500
2011-03-29,58.980000,59.310001,58.930000,59.220001,44.007851,9280300
2011-03-30,59.340000,59.730000,59.240002,59.380001,44.126751,10736400
2011-03-31,59.209999,59.700001,59.209999,59.250000,44.030144,9680200
2011-04-01,59.630001,59.639999,59.060001,59.490002,44.208500,9908000
2011-04-04,59.500000,60.180000,59.459999,60.150002,44.698971,9415100
2011-04-05,59.750000,59.959999,59.480000,59.799999,44.438850,10557700
2011-04-06,59.700001,59.900002,59.599998,59.660000,44.334820,10011200
2011-04-07,59.720001,59.759998,59.250000,59.480000,44.201065,9232900
2011-04-08,59.730000,59.779999,59.310001,59.459999,44.186199,7853200
2011-04-11,59.540001,60.169998,59.500000,59.860001,44.483444,9845800
2011-04-12,59.660000,60.080002,59.660000,59.939999,44.542892,9208000
2011-04-13,59.660000,59.950001,59.509998,59.599998,44.290241,10509000
2011-04-14,59.549999,60.119999,59.490002,60.020000,44.602360,10436200
2011-04-15,60.240002,60.950001,59.980000,60.560001,45.003639,18608500
2011-04-18,60.450001,61.189999,60.099998,60.459999,44.929325,20034800
2011-04-19,62.000000,62.869999,61.799999,62.689999,46.586483,26083100
2011-04-20,63.209999,64.540001,63.180000,64.389999,47.849800,26732100
2011-04-21,63.810001,64.300003,63.770000,64.070000,47.612011,11688100
2011-04-25,63.650002,64.199997,63.509998,64.110001,47.641735,7226900
2011-04-26,64.070000,65.300003,64.070000,64.949997,48.265945,14500000
2011-04-27,63.450001,65.599998,63.400002,65.570000,48.726688,23777500
2011-04-28,65.389999,65.739998,64.930000,65.379997,48.585506,13091400
2011-04-29,65.589996,65.970001,65.400002,65.720001,48.838177,12100000
2011-05-02,65.919998,66.309998,65.809998,66.209999,49.202293,15456200
2011-05-03,66.110001,66.459999,66.010002,66.260002,49.239441,13105500
2011-05-04,66.000000,66.320000,65.370003,65.669998,48.800991,13408900
2011-05-05,65.449997,65.610001,64.800003,65.010002,48.310547,14925200
2011-05-06,65.250000,65.500000,65.120003,65.269997,48.503750,11904600
2011-05-09,65.110001,65.760002,65.070000,65.629997,48.771282,9003100
2011-05-10,65.610001,65.800003,65.279999,65.760002,48.867897,9693100
2011-05-11,66.320000,66.739998,65.809998,66.570000,49.469807,19986100
2011-05-12,66.040001,67.370003,65.820000,67.190002,49.930565,15622200
2011-05-13,67.089996,67.250000,65.949997,66.620003,49.506981,11700900
2011-05-16,66.410004,66.790001,66.190002,66.370003,49.321201,11513200
2011-05-17,66.230003,66.480003,65.860001,66.400002,49.343487,10784100
2011-05-18,66.169998,66.510002,65.940002,66.500000,49.417812,9028400
2011-05-19,66.529999,66.529999,65.849998,66.389999,49.336056,9685100
2011-05-20,66.250000,66.330002,65.279999,65.690002,48.815868,12367000
2011-05-23,65.190002,65.690002,65.080002,65.559998,48.719269,12020200
2011-05-24,65.739998,66.230003,65.500000,65.779999,48.882740,11017700
2011-05-25,66.290001,66.589996,66.070000,66.290001,49.261745,14767100
2011-05-26,65.589996,65.779999,65.279999,65.510002,49.104332,12044100
2011-05-27,65.790001,66.970001,65.599998,66.769997,50.048786,16385700
2011-05-31,67.309998,67.339996,66.989998,67.290001,50.438568,16473800
2011-06-01,67.019997,67.290001,66.459999,66.480003,49.831425,11003400
2011-06-02,66.440002,66.760002,66.279999,66.480003,49.831425,9582900
2011-06-03,65.839996,66.360001,65.800003,66.089996,49.539074,10364900
2011-06-06,65.870003,66.220001,65.839996,66.050003,49.509094,8397400
2011-06-07,66.000000,66.279999,65.500000,65.500000,49.096844,10426800
2011-06-08,65.489998,66.230003,65.180000,66.139999,49.576565,10020300
2011-06-09,66.330002,67.279999,66.169998,66.779999,50.056282,14054500
2011-06-10,66.489998,66.680000,66.089996,66.089996,49.539074,9312900
2011-06-13,66.320000,66.959999,66.260002,66.589996,49.913868,8146200
2011-06-14,66.949997,67.360001,66.750000,67.099998,50.296146,11389100
2011-06-15,67.000000,67.000000,65.709999,66.160004,49.591560,12623500
2011-06-16,65.699997,66.349998,65.470001,66.320000,49.711487,11683900
2011-06-17,66.629997,66.949997,66.190002,66.290001,49.688999,14336400
2011-06-20,66.080002,66.739998,66.070000,66.510002,49.853905,9309200
2011-06-21,66.519997,66.750000,66.160004,66.489998,49.838898,9811500
2011-06-22,66.470001,66.620003,66.050003,66.070000,49.524109,7988100
2011-06-23,65.540001,65.739998,64.690002,65.669998,49.224251,16234800
2011-06-24,65.570000,65.610001,64.830002,65.059998,48.767025,13186200
2011-06-27,65.290001,65.610001,65.000000,65.250000,48.909447,7199500
2011-06-28,65.589996,66.120003,65.379997,65.910004,49.404167,7724600
2011-06-29,66.230003,66.589996,65.930000,66.309998,49.703979,9227000
2011-06-30,66.419998,66.910004,66.250000,66.519997,49.861401,9747200
2011-07-01,66.480003,67.360001,66.269997,67.300003,50.446064,9216500
2011-07-05,67.290001,67.669998,67.250000,67.620003,50.685928,9773600
2011-07-06,67.629997,67.750000,67.370003,67.550003,50.633461,7100400
2011-07-07,67.820000,68.050003,67.400002,67.919998,50.910805,8415200
2011-07-08,67.809998,67.989998,67.190002,67.570000,50.648464,7866100
2011-07-11,66.879997,67.410004,66.830002,67.269997,50.423573,8918900
2011-07-12,66.900002,67.680000,66.830002,67.029999,50.243679,10528700
2011-07-13,67.389999,67.980003,67.209999,67.629997,50.693413,9031700
2011-07-14,67.599998,67.930000,67.470001,67.660004,50.715919,9636500
2011-07-15,67.730003,67.949997,66.989998,67.449997,50.558495,10245100
2011-07-18,67.169998,67.349998,66.550003,67.089996,50.288654,10361000
2011-07-19,67.099998,67.220001,66.150002,66.720001,50.011318,13677400
2011-07-20,66.570000,66.900002,66.059998,66.239998,49.651524,8912600
2011-07-21,66.449997,66.790001,66.129997,66.470001,49.823921,11394100
2011-07-22,66.690002,66.790001,66.489998,66.720001,50.011318,7721000
2011-07-25,66.209999,66.430000,66.010002,66.250000,49.659019,10247700
2011-07-26,66.169998,66.320000,65.870003,65.919998,49.411655,10008300
2011-07-27,65.760002,65.870003,65.139999,65.230003,48.894451,12810400
2011-07-28,65.230003,65.620003,64.779999,65.080002,48.782017,9920400
2011-07-29,64.739998,64.930000,64.129997,64.790001,48.564629,16829000
2011-08-01,65.279999,65.330002,63.660000,64.410004,48.279816,15842200
2011-08-02,64.110001,64.349998,63.430000,63.430000,47.545238,17118300
2011-08-03,63.369999,63.529999,61.860001,63.410000,47.530251,17660300
2011-08-04,62.610001,63.160000,61.810001,61.840000,46.353413,23485600
2011-08-05,62.119999,63.430000,61.049999,62.709999,47.005539,24037800
2011-08-08,61.799999,62.580002,61.049999,61.119999,45.813725,32423200
2011-08-09,61.709999,62.369999,59.080002,62.200001,46.623253,36288000
2011-08-10,61.619999,61.959999,60.009998,60.200001,45.124111,32688900
2011-08-11,60.180000,64.190002,60.130001,63.439999,47.552723,33514400
2011-08-12,63.610001,63.990002,62.900002,63.360001,47.492756,42324600
2011-08-15,63.849998,64.620003,63.610001,64.589996,48.414734,39362000
2011-08-16,63.770000,64.709999,63.689999,64.360001,48.242332,13142100
2011-08-17,64.559998,64.849998,63.799999,64.260002,48.167377,11847600
2011-08-18,63.189999,63.580002,62.020000,63.160000,47.342846,23376400
2011-08-19,62.910000,63.779999,62.740002,63.139999,47.327847,19394800
2011-08-22,63.990002,64.099998,63.009998,63.290001,47.440289,13689300
2011-08-23,63.520000,64.989998,63.419998,64.970001,48.699566,14879000
2011-08-24,65.379997,65.699997,64.839996,65.529999,49.119324,14523000
2011-08-25,65.489998,65.489998,64.199997,64.550003,48.384747,13134400
2011-08-26,63.549999,64.570000,62.500000,64.279999,48.611618,14150600
2011-08-29,64.639999,65.919998,64.559998,65.860001,49.806492,12867900
2011-08-30,65.820000,66.040001,65.190002,65.769997,49.738422,11183000
2011-08-31,66.029999,66.230003,65.339996,65.800003,49.761120,14555300
2011-09-01,65.660004,66.139999,65.110001,65.330002,49.405689,11141100
2011-09-02,64.830002,65.000000,63.910000,64.070000,48.452812,13713600
2011-09-06,63.169998,64.750000,62.500000,64.639999,48.883873,15848300
2011-09-07,65.040001,65.449997,64.690002,65.430000,49.481304,10759700
2011-09-08,64.959999,65.930000,64.839996,64.949997,49.118298,15551500
2011-09-09,64.389999,64.410004,63.290001,63.639999,48.127625,17008200
2011-09-12,63.099998,63.610001,62.299999,63.590000,48.089802,13448200
2011-09-13,63.990002,64.050003,63.180000,63.610001,48.104946,11595300
2011-09-14,63.950001,64.470001,62.980000,63.730000,48.195675,13429500
2011-09-15,64.279999,64.629997,63.919998,64.400002,48.702370,10625800
2011-09-16,64.519997,64.739998,63.959999,64.589996,48.846062,15688800
2011-09-19,64.050003,64.389999,63.630001,64.139999,48.505753,8571800
2011-09-20,64.419998,64.849998,63.790001,64.220001,48.566261,10874800
2011-09-21,64.190002,64.599998,63.099998,63.130001,47.741932,10041300
2011-09-22,62.160000,62.599998,61.139999,61.919998,46.826878,19456900
2011-09-23,61.299999,61.900002,61.000000,61.590000,46.577316,10983700
2011-09-26,62.049999,62.849998,62.009998,62.689999,47.409180,10561700
2011-09-27,63.369999,64.349998,62.709999,63.820000,48.263741,13118200
2011-09-28,63.900002,64.449997,63.139999,63.250000,47.832684,8964200
2011-09-29,63.919998,64.239998,63.020000,63.900002,48.324249,8923300
2011-09-30,63.220001,64.739998,63.150002,63.689999,48.165440,14556100
2011-10-03,63.650002,64.209999,62.049999,62.080002,46.947887,16891100
2011-10-04,61.549999,62.330002,60.830002,62.169998,47.015938,18192000
2011-10-05,62.209999,62.509998,61.599998,62.349998,47.152050,15405200
2011-10-06,62.520000,62.830002,62.099998,62.810001,47.499928,9595400
2011-10-07,63.009998,63.720001,63.000000,63.130001,47.741932,12361600
2011-10-10,63.889999,64.430000,63.639999,64.430000,48.725056,7104000
2011-10-11,64.260002,64.360001,63.849998,63.959999,48.369629,7628700
2011-10-12,64.129997,64.690002,63.869999,64.330002,48.649441,9375100
2011-10-13,64.449997,64.449997,63.570000,64.230003,48.573807,7781100
2011-10-14,64.690002,64.739998,64.169998,64.720001,48.944366,6678800
2011-10-17,64.400002,64.839996,63.619999,63.790001,48.241070,10797900
2011-10-18,63.759998,64.739998,63.400002,64.419998,48.717495,11705300
2011-10-19,64.510002,64.510002,62.160000,62.639999,47.371368,19964600
2011-10-20,62.959999,63.130001,62.310001,62.529999,47.288193,11562600
2011-10-21,63.110001,63.840000,62.889999,63.779999,48.233494,13175400
2011-10-24,63.900002,64.790001,63.599998,64.730003,48.951950,12552700
2011-10-25,64.559998,64.830002,63.560001,63.689999,48.165440,10324800
2011-10-26,64.190002,64.599998,63.790001,64.489998,48.770443,9932100
2011-10-27,64.989998,65.690002,64.709999,65.500000,49.534252,16450700
2011-10-28,65.639999,65.849998,65.029999,65.599998,49.609879,10390800
2011-10-31,65.169998,65.860001,64.379997,64.389999,48.694801,13720400
2011-11-01,63.680000,64.099998,63.180000,63.380001,47.930992,14749900
2011-11-02,64.389999,64.389999,63.410000,63.639999,48.127625,10136200
2011-11-03,64.070000,64.519997,63.669998,64.339996,48.656982,10466000
2011-11-04,64.000000,64.540001,63.410000,64.120003,48.490627,9725200
2011-11-07,63.959999,64.339996,63.250000,64.000000,48.399879,8783900
2011-11-08,64.089996,64.989998,63.950001,64.860001,49.050240,7989500
2011-11-09,64.070000,64.129997,63.099998,63.529999,48.044441,11072500
2011-11-10,64.129997,64.419998,63.660000,64.120003,48.490627,7597500
2011-11-11,64.620003,65.489998,64.620003,65.250000,49.345184,9086800
2011-11-14,64.970001,65.330002,64.650002,64.910004,49.088066,8276100
2011-11-15,64.970001,65.290001,64.510002,64.989998,49.148560,10726300
2011-11-16,64.529999,65.160004,64.300003,64.400002,48.702370,8398100
2011-11-17,64.169998,64.510002,63.299999,63.939999,48.354496,13924700
2011-11-18,64.190002,64.199997,63.560001,63.849998,48.286442,12659600
2011-11-21,63.270000,63.340000,62.880001,62.939999,47.598248,32806700
2011-11-22,62.950001,63.200001,62.700001,62.900002,47.568001,8680000
2011-11-23,62.590000,62.650002,61.990002,61.990002,46.879814,10362800
2011-11-25,61.310001,61.639999,61.049999,61.270000,46.765331,5838800
2011-11-28,61.880001,62.709999,61.779999,62.369999,47.604916,11678000
2011-11-29,62.820000,63.130001,62.459999,62.779999,47.917854,8923600
2011-11-30,63.919998,64.739998,63.799999,64.720001,49.398590,15032600
2011-12-01,64.680000,64.949997,64.349998,64.449997,49.192509,9852700
2011-12-02,64.870003,64.889999,63.299999,63.470001,48.444515,15792800
2011-12-05,64.099998,64.250000,62.849998,63.360001,48.360550,15294500
2011-12-06,63.610001,63.930000,63.259998,63.490002,48.459785,10417800
2011-12-07,63.570000,64.809998,63.369999,64.449997,49.192509,11504700
2011-12-08,64.139999,64.449997,63.560001,63.779999,48.681118,9566800
2011-12-09,64.320000,64.680000,63.980000,64.529999,49.253571,8835700
2011-12-12,63.869999,64.199997,63.349998,63.509998,48.475044,10808700
2011-12-13,64.080002,64.080002,63.139999,63.360001,48.360550,14215500
2011-12-14,63.380001,63.779999,62.930000,63.180000,48.223152,9802400
2011-12-15,63.650002,64.099998,63.570000,64.000000,48.849041,9656700
2011-12-16,64.360001,64.370003,63.549999,64.300003,49.078030,19214300
2011-12-19,64.180000,64.279999,63.360001,63.529999,48.490307,9024700
2011-12-20,64.019997,64.730003,64.010002,64.519997,49.245934,12247700
2011-12-21,64.809998,65.000000,64.580002,64.959999,49.581772,8517800
2011-12-22,65.059998,65.260002,64.620003,65.180000,49.749695,7428000
2011-12-23,65.230003,66.000000,65.180000,65.980003,50.360310,6503300
2011-12-27,65.989998,66.320000,65.900002,66.019997,50.390842,4995100
2011-12-28,65.970001,66.029999,65.300003,65.449997,49.955776,5943900
2011-12-29,65.309998,66.029999,65.250000,65.879997,50.283978,5702400
2011-12-30,65.589996,65.930000,65.529999,65.580002,50.055004,4959700
2012-01-03,65.589996,66.000000,65.250000,65.879997,50.283978,16116200
2012-01-04,65.750000,65.879997,65.110001,65.480003,49.978683,9243100
2012-01-05,65.320000,65.599998,64.830002,65.400002,49.917606,11886900
2012-01-06,65.440002,65.459999,64.610001,64.830002,49.482555,15359900
2012-01-09,64.959999,65.089996,64.410004,64.930000,49.558872,7934600
2012-01-10,65.110001,65.400002,65.000000,65.199997,49.764946,8476600
2012-01-11,65.110001,65.540001,64.839996,65.129997,49.711533,6784600
2012-01-12,65.279999,65.410004,64.930000,65.230003,49.787861,7402900
2012-01-13,64.970001,65.279999,64.360001,65.260002,49.810749,8978800
2012-01-17,65.540001,65.690002,64.500000,65.120003,49.703892,8359900
2012-01-18,65.260002,65.370003,65.000000,65.279999,49.826015,8095600
2012-01-19,65.160004,65.250000,64.790001,65.190002,49.757324,11699800
2012-01-20,65.279999,65.550003,64.540001,65.269997,49.818386,14715500
2012-01-23,65.230003,65.330002,64.879997,65.000000,49.612297,10125000
2012-01-24,64.339996,65.449997,64.339996,65.000000,49.612297,12367900
2012-01-25,64.830002,65.300003,64.760002,65.220001,49.780220,10531400
2012-01-26,65.529999,65.879997,65.220001,65.699997,50.146595,12546100
2012-01-27,65.620003,65.870003,65.459999,65.559998,50.039734,10466300
2012-01-30,65.330002,65.709999,65.129997,65.709999,50.154221,7482100
2012-01-31,65.860001,65.949997,65.559998,65.910004,50.306889,13562900
2012-02-01,65.970001,66.320000,65.650002,65.690002,50.138962,12275900
2012-02-02,65.940002,65.970001,65.349998,65.589996,50.062622,8282400
2012-02-03,65.900002,66.019997,65.529999,65.639999,50.100800,9036200
2012-02-06,65.459999,65.580002,65.050003,65.190002,49.757324,9535700
2012-02-07,65.160004,65.389999,65.019997,65.260002,49.810749,9248100
2012-02-08,65.199997,65.349998,65.089996,65.239998,49.795483,6889400
2012-02-09,65.160004,65.349998,64.820000,64.889999,49.528336,10936200
2012-02-10,64.709999,64.769997,64.250000,64.599998,49.307003,13954200
2012-02-13,64.900002,64.949997,64.599998,64.680000,49.368057,9662500
2012-02-14,64.750000,64.860001,64.330002,64.610001,49.314632,8978500
2012-02-15,64.510002,64.949997,64.470001,64.650002,49.345165,9023400
2012-02-16,64.599998,65.160004,64.440002,64.919998,49.551247,8194500
2012-02-17,65.220001,65.279999,64.809998,64.989998,49.604679,9057500
2012-02-21,65.230003,65.239998,64.750000,65.040001,49.642838,8081700
2012-02-22,65.080002,65.339996,64.870003,65.000000,49.612297,8150600
2012-02-23,65.190002,66.050003,64.900002,65.099998,49.688633,8991500
2012-02-24,64.790001,64.790001,64.190002,64.459999,49.634739,10478200
2012-02-27,64.260002,64.639999,64.019997,64.449997,49.627037,8523000
2012-02-28,64.599998,65.419998,64.500000,65.180000,50.189148,11581400
2012-02-29,65.220001,65.260002,64.709999,65.080002,50.112141,11489100
2012-03-01,65.110001,65.260002,64.639999,64.830002,49.919632,8813800
2012-03-02,64.739998,64.870003,64.570000,64.769997,49.873425,6063900
2012-03-05,64.690002,64.959999,64.540001,64.910004,49.981239,7601000
2012-03-06,64.459999,64.730003,64.190002,64.349998,49.550037,9511100
2012-03-07,64.269997,64.459999,64.120003,64.300003,49.511528,8591800
2012-03-08,64.949997,65.080002,64.739998,64.849998,49.935028,11311100
2012-03-09,64.830002,65.000000,64.589996,64.739998,49.850327,8410600
2012-03-12,64.550003,65.150002,64.540001,65.099998,50.127544,7284700
2012-03-13,65.419998,65.440002,65.029999,65.330002,50.304642,9884100
2012-03-14,65.209999,65.379997,65.019997,65.080002,50.112141,9612200
2012-03-15,64.930000,65.379997,64.849998,65.070000,50.104435,11372900
2012-03-16,65.199997,65.459999,64.809998,65.120003,50.142929,17707000
2012-03-19,64.949997,65.269997,64.900002,65.209999,50.212250,7321800
2012-03-20,65.000000,65.129997,64.760002,64.959999,50.019733,7760400
2012-03-21,64.959999,65.070000,64.639999,64.760002,49.865738,7839600
2012-03-22,64.680000,64.690002,64.400002,64.459999,49.634739,10621300
2012-03-23,64.489998,64.709999,64.370003,64.550003,49.704037,8062500
2012-03-26,64.889999,65.260002,64.830002,65.169998,50.181435,8503800
2012-03-27,65.330002,65.500000,65.220001,65.400002,50.358528,10723800
2012-03-28,65.400002,65.620003,65.180000,65.620003,50.527946,10305500
2012-03-29,65.279999,65.540001,65.199997,65.540001,50.466331,9553300
2012-03-30,65.629997,66.180000,65.580002,65.959999,50.789757,11307700
2012-04-02,66.040001,66.300003,65.820000,66.209999,50.982239,8785900
2012-04-03,66.120003,66.150002,65.500000,65.879997,50.728138,9128400
2012-04-04,65.610001,65.699997,65.360001,65.389999,50.350842,9432300
2012-04-05,65.260002,65.379997,65.089996,65.339996,50.312336,7922700
2012-04-09,64.949997,65.230003,64.879997,64.919998,49.988937,6363400
2012-04-10,64.809998,64.860001,64.160004,64.199997,49.434521,12793200
2012-04-11,64.690002,64.690002,63.959999,64.129997,49.380627,10434100
2012-04-12,64.050003,64.150002,63.680000,64.150002,49.396038,13122300
2012-04-13,63.939999,64.000000,63.520000,63.540001,48.926334,11226600
2012-04-16,63.720001,64.160004,63.669998,63.980000,49.265125,10502400
2012-04-17,64.230003,64.279999,63.270000,64.220001,49.449924,18322900
2012-04-18,63.900002,63.919998,63.119999,63.259998,48.710720,20567700
2012-04-19,63.220001,63.540001,62.759998,63.029999,48.533623,15189000
2012-04-20,63.220001,63.970001,63.200001,63.709999,49.057217,14320700
2012-04-23,63.500000,63.689999,63.299999,63.369999,48.795422,10120900
2012-04-24,63.549999,63.790001,63.360001,63.770000,49.103428,9022400
2012-04-25,63.959999,64.580002,63.840000,64.430000,49.611633,11162800
2012-04-26,64.410004,64.970001,64.260002,64.750000,49.858044,9139200
2012-04-27,64.949997,65.129997,64.680000,64.839996,49.927330,10746700
2012-04-30,64.849998,65.389999,64.839996,65.099998,50.127544,11362300
2012-05-01,64.910004,65.360001,64.800003,65.220001,50.219936,10107900
2012-05-02,65.169998,65.330002,64.839996,65.330002,50.304642,8349700
2012-05-03,65.400002,65.489998,65.099998,65.339996,50.312336,10431800
2012-05-04,65.190002,65.290001,64.739998,64.739998,49.850327,10301300
2012-05-07,64.580002,65.019997,64.510002,64.800003,49.896530,8387800
2012-05-08,64.680000,64.980003,64.550003,64.980003,50.035145,12491900
2012-05-09,64.589996,64.879997,64.250000,64.279999,49.496136,10649400
2012-05-10,64.809998,64.860001,64.389999,64.570000,49.719437,7702000
2012-05-11,64.430000,64.989998,64.230003,64.339996,49.542332,37824600
2012-05-14,64.029999,64.099998,63.560001,63.930000,49.226620,39687800
2012-05-15,63.700001,64.139999,63.410000,63.610001,48.980232,8500000
2012-05-16,63.790001,63.930000,63.450001,63.709999,49.057217,10018400
2012-05-17,63.709999,64.000000,63.480000,63.549999,48.934029,7993500
2012-05-18,63.869999,63.910000,63.090000,63.349998,48.780014,13781300
2012-05-21,63.259998,63.830002,63.250000,63.470001,48.872425,8784900
2012-05-22,63.400002,63.799999,63.330002,63.520000,48.910927,8409300
2012-05-23,63.400002,63.750000,62.880001,63.270000,48.718422,11269100
2012-05-24,62.889999,63.340000,62.799999,63.099998,49.060516,9309400
2012-05-25,62.880001,62.980000,62.290001,62.509998,48.601799,11208500
2012-05-29,62.840000,62.930000,62.299999,62.590000,48.664001,10089700
2012-05-30,62.340000,62.400002,62.000000,62.209999,48.368561,9414700
2012-05-31,62.360001,62.880001,62.139999,62.430000,48.539593,13297100
2012-06-01,62.040001,62.310001,61.709999,61.779999,48.034222,12061100
2012-06-04,62.040001,62.450001,61.889999,62.340000,48.469620,9200000
2012-06-05,62.160000,62.380001,62.000000,62.209999,48.368561,9523400
2012-06-06,62.090000,62.799999,61.889999,62.799999,48.827274,11562500
2012-06-07,63.180000,63.200001,62.509998,62.799999,48.827274,12959300
2012-06-08,62.540001,63.040001,62.330002,62.980000,48.967216,11249500
2012-06-11,62.970001,63.029999,62.110001,62.119999,48.298573,12226400
2012-06-12,62.160000,63.270000,61.830002,63.080002,49.044983,26655400
2012-06-13,64.239998,64.699997,63.180000,64.449997,50.110153,98440200
2012-06-14,64.349998,65.750000,64.290001,65.449997,50.887657,34314900
2012-06-15,65.900002,66.099998,65.510002,66.010002,51.323063,25992800
2012-06-18,65.820000,66.389999,65.820000,66.300003,51.548534,25750000
2012-06-19,66.400002,66.959999,66.360001,66.720001,51.875092,23615400
2012-06-20,66.779999,67.000000,66.459999,67.000000,52.092804,21254600
2012-06-21,66.550003,66.970001,66.160004,66.389999,51.618511,24545300
2012-06-22,66.660004,66.970001,66.519997,66.629997,51.805122,18965700
2012-06-25,66.260002,66.629997,66.139999,66.500000,51.704044,13734500
2012-06-26,66.559998,66.690002,66.410004,66.419998,51.641830,11100000
2012-06-27,66.419998,67.199997,66.360001,66.839996,51.968376,17594200
2012-06-28,66.709999,67.000000,66.440002,66.940002,52.046143,12110900
2012-06-29,67.300003,67.699997,67.209999,67.559998,52.528187,18286000
2012-07-02,67.419998,68.000000,67.339996,68.000000,52.870308,12552700
2012-07-03,67.959999,68.120003,67.720001,68.040001,52.901398,8902400
2012-07-05,67.919998,68.150002,67.779999,67.779999,52.699242,11857800
2012-07-06,67.510002,67.879997,67.360001,67.639999,52.590408,9758000
2012-07-09,67.739998,67.959999,67.629997,67.779999,52.699242,12485900
2012-07-10,67.970001,68.099998,67.739998,67.879997,52.776997,12851800
2012-07-11,68.029999,68.110001,67.720001,67.900002,52.792557,12026100
2012-07-12,67.620003,68.120003,67.440002,67.709999,52.644817,16484200
2012-07-13,67.790001,68.739998,67.730003,68.610001,53.344574,13238800
2012-07-16,68.470001,68.720001,68.360001,68.449997,53.220161,12921500
2012-07-17,67.839996,69.180000,67.610001,69.000000,53.647789,24201900
2012-07-18,68.739998,69.459999,68.660004,69.370003,53.935471,15616200
2012-07-19,69.250000,69.699997,68.980003,69.529999,54.059875,13499500
2012-07-20,69.349998,69.360001,68.349998,68.629997,53.360119,13964600
2012-07-23,68.139999,68.309998,67.650002,68.110001,52.955818,11771400
2012-07-24,68.099998,68.250000,67.000000,67.349998,52.364922,12145700
2012-07-25,67.669998,68.019997,67.389999,67.529999,52.504879,9882200
2012-07-26,68.300003,68.980003,68.209999,68.739998,53.445652,16477200
2012-07-27,68.949997,69.680000,68.889999,69.519997,54.052116,14015900
2012-07-30,69.370003,69.650002,69.160004,69.449997,53.997669,8379500
2012-07-31,69.250000,69.559998,69.099998,69.220001,53.818836,10313900
2012-08-01,69.480003,69.750000,69.250000,69.379997,53.943245,11681700
2012-08-02,68.809998,68.980003,68.019997,68.449997,53.220161,13536000
2012-08-03,68.980003,69.320000,68.889999,69.120003,53.741108,10898800
2012-08-06,69.180000,69.339996,68.779999,68.839996,53.523380,8723200
2012-08-07,68.809998,68.940002,68.209999,68.290001,53.095776,11268400
2012-08-08,68.290001,68.559998,68.220001,68.349998,53.142422,6573100
2012-08-09,68.330002,68.650002,68.169998,68.320000,53.119091,7764200
2012-08-10,68.120003,68.709999,68.120003,68.639999,53.367889,7645000
2012-08-13,68.389999,68.550003,68.169998,68.459999,53.227940,7199200
2012-08-14,68.739998,68.750000,68.500000,68.639999,53.367889,8217800
2012-08-15,68.510002,68.839996,68.300003,68.349998,53.142422,9349100
2012-08-16,68.440002,68.449997,68.019997,68.199997,53.025787,13518500
2012-08-17,68.120003,68.180000,67.510002,67.800003,52.714794,11999500
2012-08-20,67.800003,67.839996,67.669998,67.699997,52.637039,12645200
2012-08-21,67.690002,68.250000,67.620003,67.779999,52.699242,9544900
2012-08-22,67.629997,67.930000,67.529999,67.750000,52.675915,8230900
2012-08-23,67.800003,67.949997,67.559998,67.739998,52.668144,9062700
2012-08-24,67.220001,67.839996,67.150002,67.599998,53.036903,11297500
2012-08-27,67.540001,67.959999,67.480003,67.489998,52.950600,8761000
2012-08-28,67.309998,67.699997,67.220001,67.510002,52.966278,6750800
2012-08-29,67.279999,67.830002,67.059998,67.370003,52.856441,9609500
2012-08-30,67.230003,67.410004,66.849998,67.209999,52.730904,9672700
2012-08-31,67.449997,67.900002,67.160004,67.430000,52.903503,10151800
2012-09-04,67.489998,67.540001,66.970001,67.260002,52.770149,8402700
2012-09-05,67.440002,67.870003,67.139999,67.269997,52.777988,9266000
2012-09-06,67.709999,68.220001,67.589996,67.839996,53.225185,13075500
